unit,s_adj,nace_r2,na_item,geo,time,values
NA,NA,NA,EmiCH4Livestock,AT,2021-04-01,46.7568676026639
NA,NA,NA,EmiCH4Livestock,AT,2021-07-01,46.7568676026639
NA,NA,NA,EmiCH4Livestock,AT,2021-10-01,46.7568676026639
NA,NA,NA,EmiCO2Industry,AT,2000-01-01,1564.2399660080468
NA,NA,NA,EmiCO2Industry,AT,2000-04-01,1437.6840893328038
NA,NA,NA,EmiCO2Industry,AT,2000-07-01,1252.9764990462677
NA,NA,NA,EmiCO2Industry,AT,2000-10-01,1475.686580466889
NA,NA,NA,EmiCO2Industry,AT,2001-01-01,1650.9994087023006
NA,NA,NA,EmiCO2Industry,AT,2001-04-01,1517.5474842913611
NA,NA,NA,EmiCO2Industry,AT,2001-07-01,1322.5739566228888
NA,NA,NA,EmiCO2Industry,AT,2001-10-01,1557.517195503394
NA,NA,NA,EmiCO2Industry,AT,2002-01-01,1685.236723254815
NA,NA,NA,EmiCO2Industry,AT,2002-04-01,1552.6727695967909
NA,NA,NA,EmiCO2Industry,AT,2002-07-01,1355.6225321617403
NA,NA,NA,EmiCO2Industry,AT,2002-10-01,1591.4398916883356
NA,NA,NA,EmiCO2Industry,AT,2003-01-01,1693.5308454573908
NA,NA,NA,EmiCO2Industry,AT,2003-04-01,1560.6501015987142
NA,NA,NA,EmiCO2Industry,AT,2003-07-01,1362.9258507592117
NA,NA,NA,EmiCO2Industry,AT,2003-10-01,1599.4971875071767
NA,NA,NA,EmiCO2Industry,AT,2004-01-01,1674.8152818953956
NA,NA,NA,EmiCO2Industry,AT,2004-04-01,1534.0820589675798
NA,NA,NA,EmiCO2Industry,AT,2004-07-01,1332.0710992173997
NA,NA,NA,EmiCO2Industry,AT,2004-10-01,1576.7055948945424
NA,NA,NA,EmiCO2Industry,AT,2005-01-01,1709.1464252686665
NA,NA,NA,EmiCO2Industry,AT,2005-04-01,1570.236076560145
NA,NA,NA,EmiCO2Industry,AT,2005-07-01,1367.256703247593
NA,NA,NA,EmiCO2Industry,AT,2005-10-01,1611.5573950684927
NA,NA,NA,EmiCO2Industry,AT,2006-01-01,1783.2969324692576
NA,NA,NA,EmiCO2Industry,AT,2006-04-01,1647.6972520372071
NA,NA,NA,EmiCO2Industry,AT,2006-07-01,1441.976696555066
NA,NA,NA,EmiCO2Industry,AT,2006-10-01,1686.2959231734349
NA,NA,NA,EmiCO2Industry,AT,2007-01-01,1833.65366100005
NA,NA,NA,EmiCO2Industry,AT,2007-04-01,1686.324328930399
NA,NA,NA,EmiCO2Industry,AT,2007-07-01,1469.471164358486
NA,NA,NA,EmiCO2Industry,AT,2007-10-01,1729.6710960305822
NA,NA,NA,EmiCO2Industry,AT,2008-01-01,1799.361782477385
NA,NA,NA,EmiCO2Industry,AT,2008-04-01,1650.8786893695942
NA,NA,NA,EmiCO2Industry,AT,2008-07-01,1435.485742168411
NA,NA,NA,EmiCO2Industry,AT,2008-10-01,1695.260547031582
NA,NA,NA,EmiCO2Industry,AT,2009-01-01,1557.517503979473
NA,NA,NA,EmiCO2Industry,AT,2009-04-01,1420.756317537241
NA,NA,NA,EmiCO2Industry,AT,2009-07-01,1228.9963975959697
NA,NA,NA,EmiCO2Industry,AT,2009-10-01,1463.1144504629174
NA,NA,NA,EmiCO2Industry,AT,2010-01-01,1630.6589481883884
NA,NA,NA,EmiCO2Industry,AT,2010-04-01,1492.4807013993272
NA,NA,NA,EmiCO2Industry,AT,2010-07-01,1294.9758889972684
NA,NA,NA,EmiCO2Industry,AT,2010-10-01,1534.4996497662758
NA,NA,NA,EmiCO2Industry,AT,2011-01-01,1657.2594168841838
NA,NA,NA,EmiCO2Industry,AT,2011-04-01,1514.4767287676273
NA,NA,NA,EmiCO2Industry,AT,2011-07-01,1312.1215851770094
NA,NA,NA,EmiCO2Industry,AT,2011-10-01,1558.2430533333686
NA,NA,NA,EmiCO2Industry,AT,2012-01-01,1674.7146391277263
NA,NA,NA,EmiCO2Industry,AT,2012-04-01,1534.5979865387696
NA,NA,NA,EmiCO2Industry,AT,2012-07-01,1332.6551931246854
NA,NA,NA,EmiCO2Industry,AT,2012-10-01,1576.7051522747806
NA,NA,NA,EmiCO2Industry,AT,2013-01-01,1683.7009750654374
NA,NA,NA,EmiCO2Industry,AT,2013-04-01,1542.2710320388524
NA,NA,NA,EmiCO2Industry,AT,2013-07-01,1338.6958933511555
NA,NA,NA,EmiCO2Industry,AT,2013-10-01,1584.764816185108
NA,NA,NA,EmiCO2Industry,AT,2014-01-01,1683.702872671905
NA,NA,NA,EmiCO2Industry,AT,2014-04-01,1542.6574180242335
NA,NA,NA,EmiCO2Industry,AT,2014-07-01,1339.079917588154
NA,NA,NA,EmiCO2Industry,AT,2014-10-01,1584.792857955812
NA,NA,NA,EmiCO2Industry,AT,2015-01-01,1703.0299686249314
NA,NA,NA,EmiCO2Industry,AT,2015-04-01,1559.9337274576003
NA,NA,NA,EmiCO2Industry,AT,2015-07-01,1353.6808985665434
NA,NA,NA,EmiCO2Industry,AT,2015-10-01,1602.7179307077486
NA,NA,NA,EmiCO2Industry,AT,2016-01-01,1715.1393688904418
NA,NA,NA,EmiCO2Industry,AT,2016-04-01,1570.439153119738
NA,NA,NA,EmiCO2Industry,AT,2016-07-01,1362.4209172876465
NA,NA,NA,EmiCO2Industry,AT,2016-10-01,1613.8601766758895
NA,NA,NA,EmiCO2Industry,AT,2017-01-01,1713.7824566672343
NA,NA,NA,EmiCO2Industry,AT,2017-04-01,1569.1418013327093
NA,NA,NA,EmiCO2Industry,AT,2017-07-01,1361.3310893494186
NA,NA,NA,EmiCO2Industry,AT,2017-10-01,1612.6171467462786
NA,NA,NA,EmiCO2Industry,AT,2018-01-01,1661.7360858917732
NA,NA,NA,EmiCO2Industry,AT,2018-04-01,1523.565095842495
NA,NA,NA,EmiCO2Industry,AT,2018-07-01,1323.3562184010948
NA,NA,NA,EmiCO2Industry,AT,2018-10-01,1564.6193718856464
NA,NA,NA,EmiCO2Industry,AT,2019-01-01,1732.469418470383
NA,NA,NA,EmiCO2Industry,AT,2019-04-01,1586.048821559308
NA,NA,NA,EmiCO2Industry,AT,2019-07-01,1375.6387178114237
NA,NA,NA,EmiCO2Industry,AT,2019-10-01,1629.9410489162483
NA,NA,NA,EmiCO2Industry,AT,2020-01-01,1677.400510661686
NA,NA,NA,EmiCO2Industry,AT,2020-04-01,1534.4765024730575
NA,NA,NA,EmiCO2Industry,AT,2020-07-01,1330.0331251391033
NA,NA,NA,EmiCO2Industry,AT,2020-10-01,1577.5265164857092
NA,NA,NA,EmiCO2Industry,AT,2021-01-01,1742.423336739599
NA,NA,NA,EmiCO2Industry,AT,2021-04-01,1594.7567706234252
NA,NA,NA,EmiCO2Industry,AT,2021-07-01,1382.8498229567992
NA,NA,NA,EmiCO2Industry,AT,2021-10-01,1639.0727462368704
NA,NA,NA,EmiCO2Combustion,AT,2000-01-01,24673.62632093047
NA,NA,NA,EmiCO2Combustion,AT,2000-04-01,15554.798709446142
NA,NA,NA,EmiCO2Combustion,AT,2000-07-01,13996.04521511649
NA,NA,NA,EmiCO2Combustion,AT,2000-10-01,21336.76245815405
NA,NA,NA,EmiCO2Combustion,AT,2001-01-01,24912.871707626044
NA,NA,NA,EmiCO2Combustion,AT,2001-04-01,16971.563828171675
NA,NA,NA,EmiCO2Combustion,AT,2001-07-01,14664.109569706052
NA,NA,NA,EmiCO2Combustion,AT,2001-10-01,24514.093401749706
NA,NA,NA,EmiCO2Combustion,AT,2002-01-01,25311.24847996366
NA,NA,NA,EmiCO2Combustion,AT,2002-04-01,17353.94788497378
NA,NA,NA,EmiCO2Combustion,AT,2002-07-01,15188.795420257306
NA,NA,NA,EmiCO2Combustion,AT,2002-10-01,23592.836904485994
NA,NA,NA,EmiCO2Combustion,AT,2003-01-01,27434.29929687166
NA,NA,NA,EmiCO2Combustion,AT,2003-04-01,17848.62542977599
NA,NA,NA,EmiCO2Combustion,AT,2003-07-01,16391.252959063033
NA,NA,NA,EmiCO2Combustion,AT,2003-10-01,25427.24654839848
NA,NA,NA,EmiCO2Combustion,AT,2004-01-01,27695.4831289532
NA,NA,NA,EmiCO2Combustion,AT,2004-04-01,19501.2115449986
NA,NA,NA,EmiCO2Combustion,AT,2004-07-01,16571.71967169555
NA,NA,NA,EmiCO2Combustion,AT,2004-10-01,24821.633826570003
NA,NA,NA,EmiCO2Combustion,AT,2005-01-01,28593.820111945817
NA,NA,NA,EmiCO2Combustion,AT,2005-04-01,19638.433427276705
NA,NA,NA,EmiCO2Combustion,AT,2005-07-01,17199.150174899478
NA,NA,NA,EmiCO2Combustion,AT,2005-10-01,26411.18464040323
NA,NA,NA,EmiCO2Combustion,AT,2006-01-01,29777.992779575423
NA,NA,NA,EmiCO2Combustion,AT,2006-04-01,19582.40292253934
NA,NA,NA,EmiCO2Combustion,AT,2006-07-01,17409.42147441194
NA,NA,NA,EmiCO2Combustion,AT,2006-10-01,24959.47005501207
NA,NA,NA,EmiCO2Combustion,AT,2007-01-01,26399.924655599498
NA,NA,NA,EmiCO2Combustion,AT,2007-04-01,19042.02324087775
NA,NA,NA,EmiCO2Combustion,AT,2007-07-01,18026.31190713235
NA,NA,NA,EmiCO2Combustion,AT,2007-10-01,26897.94820720223
NA,NA,NA,EmiCO2Combustion,AT,2008-01-01,27552.27420086113
NA,NA,NA,EmiCO2Combustion,AT,2008-04-01,19453.24118921789
NA,NA,NA,EmiCO2Combustion,AT,2008-07-01,17923.976017538844
NA,NA,NA,EmiCO2Combustion,AT,2008-10-01,25743.495241552
NA,NA,NA,EmiCO2Combustion,AT,2009-01-01,26767.48892962704
NA,NA,NA,EmiCO2Combustion,AT,2009-04-01,17935.423080134817
NA,NA,NA,EmiCO2Combustion,AT,2009-07-01,15969.210222546037
NA,NA,NA,EmiCO2Combustion,AT,2009-10-01,24834.252987965756
NA,NA,NA,EmiCO2Combustion,AT,2010-01-01,28345.2293171699
NA,NA,NA,EmiCO2Combustion,AT,2010-04-01,20175.181841539314
NA,NA,NA,EmiCO2Combustion,AT,2010-07-01,17998.164077238005
NA,NA,NA,EmiCO2Combustion,AT,2010-10-01,26931.523236959925
NA,NA,NA,EmiCO2Combustion,AT,2011-01-01,28397.73821161806
NA,NA,NA,EmiCO2Combustion,AT,2011-04-01,20106.24507928759
NA,NA,NA,EmiCO2Combustion,AT,2011-07-01,17209.85295740959
NA,NA,NA,EmiCO2Combustion,AT,2011-10-01,25591.249417220817
NA,NA,NA,EmiCO2Combustion,AT,2012-01-01,27498.67512379707
NA,NA,NA,EmiCO2Combustion,AT,2012-04-01,19171.19784664709
NA,NA,NA,EmiCO2Combustion,AT,2012-07-01,16880.620988035756
NA,NA,NA,EmiCO2Combustion,AT,2012-10-01,25664.86873139199
NA,NA,NA,EmiCO2Combustion,AT,2013-01-01,28287.324198410635
NA,NA,NA,EmiCO2Combustion,AT,2013-04-01,19660.410090418667
NA,NA,NA,EmiCO2Combustion,AT,2013-07-01,17189.200735430968
NA,NA,NA,EmiCO2Combustion,AT,2013-10-01,24950.06152970338
NA,NA,NA,EmiCO2Combustion,AT,2014-01-01,25094.36124364328
NA,NA,NA,EmiCO2Combustion,AT,2014-04-01,19144.71157855556
NA,NA,NA,EmiCO2Combustion,AT,2014-07-01,16933.61140391514
NA,NA,NA,EmiCO2Combustion,AT,2014-10-01,24257.888363814236
NA,NA,NA,EmiCO2Combustion,AT,2015-01-01,26312.607842104233
NA,NA,NA,EmiCO2Combustion,AT,2015-04-01,18887.886612933737
NA,NA,NA,EmiCO2Combustion,AT,2015-07-01,17006.763172612365
NA,NA,NA,EmiCO2Combustion,AT,2015-10-01,24820.609159485713
NA,NA,NA,EmiCO2Combustion,AT,2016-01-01,26069.093969772905
NA,NA,NA,EmiCO2Combustion,AT,2016-04-01,19248.600020110236
NA,NA,NA,EmiCO2Combustion,AT,2016-07-01,16508.348359709027
NA,NA,NA,EmiCO2Combustion,AT,2016-10-01,26226.625661188664
NA,NA,NA,EmiCO2Combustion,AT,2017-01-01,26959.436561387323
NA,NA,NA,EmiCO2Combustion,AT,2017-04-01,20194.32699327079
NA,NA,NA,EmiCO2Combustion,AT,2017-07-01,18166.35413022491
NA,NA,NA,EmiCO2Combustion,AT,2017-10-01,25107.571624736185
NA,NA,NA,EmiCO2Combustion,AT,2018-01-01,26650.74283467488
NA,NA,NA,EmiCO2Combustion,AT,2018-04-01,18649.093548094443
NA,NA,NA,EmiCO2Combustion,AT,2018-07-01,16812.18427507161
NA,NA,NA,EmiCO2Combustion,AT,2018-10-01,24278.36530603704
NA,NA,NA,EmiCO2Combustion,AT,2019-01-01,27115.453243949665
NA,NA,NA,EmiCO2Combustion,AT,2019-04-01,19020.873718175164
NA,NA,NA,EmiCO2Combustion,AT,2019-07-01,17274.614851213668
NA,NA,NA,EmiCO2Combustion,AT,2019-10-01,24549.86460503724
NA,NA,NA,EmiCO2Combustion,AT,2020-01-01,24092.53061585289
NA,NA,NA,EmiCO2Combustion,AT,2020-04-01,17676.077871540583
NA,NA,NA,EmiCO2Combustion,AT,2020-07-01,15971.360697561242
NA,NA,NA,EmiCO2Combustion,AT,2020-10-01,22167.221152267302
NA,NA,NA,EmiCO2Combustion,AT,2021-01-01,25492.321935140622
NA,NA,NA,EmiCO2Combustion,AT,2021-04-01,17835.289629501433
NA,NA,NA,EmiCO2Combustion,AT,2021-07-01,16146.789344276964
NA,NA,NA,EmiCO2Combustion,AT,2021-10-01,22978.274815365097
NA,NA,NA,EmiN2OTotal,AT,2000-01-01,3.9718013004046
NA,NA,NA,EmiN2OTotal,AT,2000-04-01,3.7547480673431
NA,NA,NA,EmiN2OTotal,AT,2000-07-01,3.7211928728822
NA,NA,NA,EmiN2OTotal,AT,2000-10-01,3.9034131240535
NA,NA,NA,EmiN2OTotal,AT,2001-01-01,3.9930995533233
NA,NA,NA,EmiN2OTotal,AT,2001-04-01,3.8289319561664
NA,NA,NA,EmiN2OTotal,AT,2001-07-01,3.7730396578833
NA,NA,NA,EmiN2OTotal,AT,2001-10-01,3.993645148974
NA,NA,NA,EmiN2OTotal,AT,2002-01-01,3.941991169522
NA,NA,NA,EmiN2OTotal,AT,2002-04-01,3.7660004443135
NA,NA,NA,EmiN2OTotal,AT,2002-07-01,3.7161858295621
NA,NA,NA,EmiN2OTotal,AT,2002-10-01,3.9165520383197
NA,NA,NA,EmiN2OTotal,AT,2003-01-01,3.9647402498144
NA,NA,NA,EmiN2OTotal,AT,2003-04-01,3.7543126595263
NA,NA,NA,EmiN2OTotal,AT,2003-07-01,3.7166460824139
NA,NA,NA,EmiN2OTotal,AT,2003-10-01,3.928986374287
NA,NA,NA,EmiN2OTotal,AT,2004-01-01,3.4788196105114
NA,NA,NA,EmiN2OTotal,AT,2004-04-01,3.3040046125840004
NA,NA,NA,EmiN2OTotal,AT,2004-07-01,3.2342540452037
NA,NA,NA,EmiN2OTotal,AT,2004-10-01,3.424589696508
NA,NA,NA,EmiN2OTotal,AT,2005-01-01,3.4906817357627
NA,NA,NA,EmiN2OTotal,AT,2005-04-01,3.2943048133342003
NA,NA,NA,EmiN2OTotal,AT,2005-07-01,3.240648974815
NA,NA,NA,EmiN2OTotal,AT,2005-10-01,3.4490542441071996
NA,NA,NA,EmiN2OTotal,AT,2006-01-01,3.5075664285180004
NA,NA,NA,EmiN2OTotal,AT,2006-04-01,3.2710096211563
NA,NA,NA,EmiN2OTotal,AT,2006-07-01,3.2155051800209
NA,NA,NA,EmiN2OTotal,AT,2006-10-01,3.3988170310639
NA,NA,NA,EmiN2OTotal,AT,2007-01-01,3.3751522719300997
NA,NA,NA,EmiN2OTotal,AT,2007-04-01,3.1998272787036
NA,NA,NA,EmiN2OTotal,AT,2007-07-01,3.1823765304282
NA,NA,NA,EmiN2OTotal,AT,2007-10-01,3.4208361294014997
NA,NA,NA,EmiN2OTotal,AT,2008-01-01,3.3682676645400997
NA,NA,NA,EmiN2OTotal,AT,2008-04-01,3.1775267867194
NA,NA,NA,EmiN2OTotal,AT,2008-07-01,3.1371069267708
NA,NA,NA,EmiN2OTotal,AT,2008-10-01,3.34190520183
NA,NA,NA,EmiN2OTotal,AT,2009-01-01,3.3162760937616
NA,NA,NA,EmiN2OTotal,AT,2009-04-01,3.08881565909
NA,NA,NA,EmiN2OTotal,AT,2009-07-01,3.0357783272293
NA,NA,NA,EmiN2OTotal,AT,2009-10-01,3.2704566730476996
NA,NA,NA,EmiN2OTotal,AT,2010-01-01,3.4506365212729
NA,NA,NA,EmiN2OTotal,AT,2010-04-01,3.2420367138239
NA,NA,NA,EmiN2OTotal,AT,2010-07-01,3.187285114505
NA,NA,NA,EmiN2OTotal,AT,2010-10-01,3.4200808176694
NA,NA,NA,EmiN2OTotal,AT,2011-01-01,3.4609596941524003
NA,NA,NA,EmiN2OTotal,AT,2011-04-01,3.2349069757797
NA,NA,NA,EmiN2OTotal,AT,2011-07-01,3.1647228311260003
NA,NA,NA,EmiN2OTotal,AT,2011-10-01,3.4035261357297
NA,NA,NA,EmiN2OTotal,AT,2012-01-01,3.4051533109367
NA,NA,NA,EmiN2OTotal,AT,2012-04-01,3.1644717434491
NA,NA,NA,EmiN2OTotal,AT,2012-07-01,3.1048916234617
NA,NA,NA,EmiN2OTotal,AT,2012-10-01,3.3552690931314997
NA,NA,NA,EmiN2OTotal,AT,2013-01-01,3.4279901752215
NA,NA,NA,EmiN2OTotal,AT,2013-04-01,3.1917142798883997
NA,NA,NA,EmiN2OTotal,AT,2013-07-01,3.1240417782386
NA,NA,NA,EmiN2OTotal,AT,2013-10-01,3.3405982575452
NA,NA,NA,EmiN2OTotal,AT,2014-01-01,3.4748583645322
NA,NA,NA,EmiN2OTotal,AT,2014-04-01,3.3078625694659003
NA,NA,NA,EmiN2OTotal,AT,2014-07-01,3.2474226628884
NA,NA,NA,EmiN2OTotal,AT,2014-10-01,3.4544611923445
NA,NA,NA,EmiN2OTotal,AT,2015-01-01,3.4801975276292003
NA,NA,NA,EmiN2OTotal,AT,2015-04-01,3.2778718404902
NA,NA,NA,EmiN2OTotal,AT,2015-07-01,3.2232318397985003
NA,NA,NA,EmiN2OTotal,AT,2015-10-01,3.4392232282863997
NA,NA,NA,EmiN2OTotal,AT,2016-01-01,3.4777333075387
NA,NA,NA,EmiN2OTotal,AT,2016-04-01,3.3270466819450997
NA,NA,NA,EmiN2OTotal,AT,2016-07-01,3.2508043783603
NA,NA,NA,EmiN2OTotal,AT,2016-10-01,3.4646360445862996
NA,NA,NA,EmiN2OTotal,AT,2017-01-01,3.4032573769288
NA,NA,NA,EmiN2OTotal,AT,2017-04-01,3.2425209936135
NA,NA,NA,EmiN2OTotal,AT,2017-07-01,3.1982268812471997
NA,NA,NA,EmiN2OTotal,AT,2017-10-01,3.3768116005193
NA,NA,NA,EmiN2OTotal,AT,2018-01-01,3.3265055301506
NA,NA,NA,EmiN2OTotal,AT,2018-04-01,3.1688552417566997
NA,NA,NA,EmiN2OTotal,AT,2018-07-01,3.1231218235016
NA,NA,NA,EmiN2OTotal,AT,2018-10-01,3.3052067706963
NA,NA,NA,EmiN2OTotal,AT,2019-01-01,3.3343829720808
NA,NA,NA,EmiN2OTotal,AT,2019-04-01,3.1780319219315
NA,NA,NA,EmiN2OTotal,AT,2019-07-01,3.1332119326988
NA,NA,NA,EmiN2OTotal,AT,2019-10-01,3.3125286871901
NA,NA,NA,EmiN2OTotal,AT,2020-01-01,3.2321795713394
NA,NA,NA,EmiN2OTotal,AT,2020-04-01,3.0935631529319
NA,NA,NA,EmiN2OTotal,AT,2020-07-01,3.0552361370307
NA,NA,NA,EmiN2OTotal,AT,2020-10-01,3.2098384891757
NA,NA,NA,EmiN2OTotal,AT,2021-01-01,3.2465594400152
NA,NA,NA,EmiN2OTotal,AT,2021-04-01,3.1059304537344
NA,NA,NA,EmiN2OTotal,AT,2021-07-01,3.0662109287790003
NA,NA,NA,EmiN2OTotal,AT,2021-10-01,3.2237698465853
